Ord,title,url,research
0,"Rota’s Basis Conjecture: Polymath 12?",https://polymathprojects.org/2017/02/23/rotas-basis-conjecture-polymath-12/,False
1,"Rota’s Basis Conjecture: Polymath 12",https://polymathprojects.org/2017/03/06/rotas-basis-conjecture-polymath-12-2/,True
